height,user_address,token_address,amount
37766907,0xE838c61635dd1D41952c68E47159329443283d90,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,6521444.435389383
37766907,0xFBEF474c7412617786D88F1d24233cAa5566dcC9,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,4802609.086245914
37766907,0x7c883059b90AeAA8B5fAD2D20Ddc8b0341cA7c98,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,1255871.7016194956
37766907,0xF8aaE8D5dd1d7697a4eC6F561737e68a2ab8539e,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,1075047.309865
37766907,0x5bfF1A68663ff91b0650327D83D4230Cd00023Ad,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,91907.59864450531
37766907,0x0Db39eff0e203199F74CDe4b66bA7d4869523b80,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,74353.3042858072
37766907,0xAB39A88E851a7843E1DE9Bf4349f0591Aa5182BA,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,64902.63615656729
37766907,0x262000E1cCC8aB7456D7FDDEEc3F6C280F157008,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,53523.277165330335
37766907,0xfDC3D1f88805cCDc18340AB8A819d84e307BfAd2,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,43982.33943502106
37766907,0x3fcAc584d0B71A9564602C1f0288eC1c0d9846cf,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,36368.737272584556
37766907,0x8860f2dD5CAB736a6Cc4D2612aa214548194D1Cd,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,25505.67210751189
37766907,0xB8ef70c10387Ce680bAE1470702CB9eDC6F38913,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,25065.124792819828
37766907,0x01092aF4B755e7c64c66C45323e4fE0CbC038c40,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,18056.760344875325
37766907,0x5D291c33531C71346E5B5Dfa87FCd181aE260337,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,13530.621672364645
37766907,0xc896E266368D3Eb26219C5cc74A4941339218d86,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,12576.743506382789
37766907,0xb4c5355f35e0FC4A3dAFC55F64319416e154FB11,0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,11804.628035964828
