height,user_address,token_address,amount
28036183,0x09CE1ae504469038E688FC9839FE86b6F5a977Cc,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,5.37640597849623
28036183,0x63fdB65CcA5A9E66b7F8d925758cb935281b0Ad2,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,5.371360313472058
28036183,0x9c57027B1eca93093a6F446422C59C85A5A3Fa52,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,7.2494161317813495
28036183,0xC5aFc3a0F462C5a387393421b6A253204a3Be8D2,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,27.51869203949839
28036183,0xC77bC739e42b541Dd06d92998D33f4fCdE433b84,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,0.08054387525685032
28036183,0xF8aaE8D5dd1d7697a4eC6F561737e68a2ab8539e,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,1075049.8412237589
28036183,0xe422047Cf234E7c91aE89667fcDBD8A5B22bda95,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,0.5374519027121336
28799165,0x09CE1ae504469038E688FC9839FE86b6F5a977Cc,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,1693.7921005538665
28799165,0x2DB5e435df400d4C4770098dDa0E04a03a268581,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,658.7024018781837
28799165,0x63fdB65CcA5A9E66b7F8d925758cb935281b0Ad2,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,1692.2025056471268
28799165,0xC77bC739e42b541Dd06d92998D33f4fCdE433b84,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,25.374679703076808
28799165,0xe80ad3AaDC20B66a6CaC4253768eD90b6bcF9488,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,169.31976321774627
