height,user_address,token_address,amount
14719113,0xF2b27ae0D6b9E951e53806Fc4932118d66CD0B7b,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,8584238.92311679
14719113,0x218Eb2694357FD7Dfd79Da8eeefF3049c4fbaC4E,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,5342851.229838935
14719113,0xc036Caff65c1A31eAa53e60F6E17f1E6689937AA,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3099571.2749647563
14719113,0x214362CFAaCDF7Ba9C1951FbC455f4e04c6F6d17,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,2604609.171773929
14719113,0xF8aaE8D5dd1d7697a4eC6F561737e68a2ab8539e,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,2378027.6184138316
14719113,0x90C0Bf8D71369d21F8ADDF0Da33D21DcB0B1C384,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,291693.3465469002
14719113,0xe057E6386047C690f6D2804Ecd61E68441774bBc,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,257193.50390528323
14719113,0xb17AB642f216ffFf5F0abaC3329a6eEACB16200b,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,50009.809740877885
14719113,0x6efE8c8bd7b6359568F4Ed5d361c73B1B9C359B9,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,42828.98886021736
14719113,0x24272bc950AA87B2F2755c6BC8517250106FF28a,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,30292.297326384974
14719113,0x70922272023357e07D7152656b13129C1A01a100,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,27285.579872853727
14719113,0xB4AEa275A285FaB6F7590BbdF8890214fe0bccFe,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,26076.944032889667
14719113,0x7a5A81C3ee63eB217C2eDaf1564d8fB77B39A2D3,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,21616.328361910215
14719113,0xDeb9bC9527B27619dB786BF0DA026D60c6F53C95,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,21170.22993588112
14719113,0x2a90B570775CBd7BBA7f4812Fd2CF197DeaaDDb7,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,15764.11747902607
14719113,0x6f65D11A3ce2dCA3b9AEb72e2aE8607b6F4e43f4,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,11045.191605633421
14719113,0x7eD9bbF841C1B0C1ADBA737FdF4A89E5BdF41Bf1,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,10696.396968335528
14719113,0x16af2E60B21A264c322f68B89B8795F018728bE9,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,10008.704312269252
14719113,0x72683c6D0732B3149A682CD426976112Bb684ff0,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,9997.8073158563
14719113,0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,9650.572305951679
14719113,0x64856475828cF4b06CE2a0D9F5dEf00c5Eab7801,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,6650.50586712243
14719113,0x141D0e329C152Fa5037636F8eD6515DF4aa2842e,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,6508.671705638602
14719113,0x83848e2889f0A30c86ddD309f296459D831A04E5,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,6421.910827807345
14719113,0x3946aD4EEa7cC2eB99682B2C26bb6CA572B443AB,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,4893.96126614783
14719113,0xf5aa5c57F806da7233FCB1c997b3177c34eB0556,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,4831.195449295788
14719113,0x0b32Aa5C1e71715206fE29b7BADB21ad95F272C0,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,4223.012460667672
