height,user_address,token_address,amount
14390891,0x00dEcFEec5d6D9D77275CFdc1e447cF284Ae13e2,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,70541.06277677316
14390891,0x0321b38211a46A7FEf2227b1860feAa393609bcc,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,544.988571906178
14390891,0x0573c12034be0Eb262EF0889DcfF64Dc4a8A0Fa5,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,36331.58054220221
14390891,0x05e4029c4f545e830c54468cAaA46aCd0B7b62b6,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1053.971784998573
14390891,0x0Bd32cd640547cd7A5CB1563844B45Be455F5a89,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,15207.035286043943
14390891,0x0b32Aa5C1e71715206fE29b7BADB21ad95F272C0,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1433.2421565416182
14390891,0x0c82aDDDdB58A626dF16E0170F67F45922C7919d,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3.6313989149540853
14390891,0x0cba2Cb79a0E9C50DE5356D9289979C4B78b8658,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,23.97457161774813
14390891,0x0e6760f071d788733fFDDf73292cD36FbEf67F98,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1815.1655237142868
14390891,0x10bDCD43495873cbCc6851C6C3268fF946626F81,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,10892.522757551651
14390891,0x11197272254aC4814828ad9c4571456B6483908d,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,7.2534008898882085
14390891,0x119279D16E0603E35274Adaf65ca57b0122FaE15,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,28228.7117534402
14390891,0x141D0e329C152Fa5037636F8eD6515DF4aa2842e,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,2208.9687772638054
14390891,0x1d2Caf8c57c2A7AEfb335917d2955Af63fDfBc56,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1172.829616073681
14390891,0x1dE84cBA6689769843F68B685b27bf20fB28d2E4,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,436.18376376745886
14390891,0x1fD7DAe8CE6190509486e657629975e10eCFeF60,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,25399.96091259884
14390891,0x214362CFAaCDF7Ba9C1951FbC455f4e04c6F6d17,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,14255441.474688327
14390891,0x218Eb2694357FD7Dfd79Da8eeefF3049c4fbaC4E,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,0.31014129876444396
14390891,0x21E580FCDAaA5e94f0a2ec26aF5069d5C4661a10,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,45279.48763376585
14390891,0x2217ADe6aa2628857F39C92041B394cd1131061F,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,2186.065797161829
14390891,0x23D439b596F9E5265ab72cCbb176B5fe23af06d5,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,9138.989880340714
14390891,0x24272bc950AA87B2F2755c6BC8517250106FF28a,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,10280.859445961389
14390891,0x26c773C69a249D95e76824565b623B6E20235bB1,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,118.71739092668227
14390891,0x2A578A939Bdc5486FA8c4F0eF865b71CcA03ab7a,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,10207.775120240109
14390891,0x2a90B570775CBd7BBA7f4812Fd2CF197DeaaDDb7,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,5350.161275167677
14390891,0x2b33dB49Ae2d4474286EBCFEF389691b3101109b,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3699.3263363285723
14390891,0x2c268cBcB2A0AD4701B359373E138E3f7387Ba2B,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,11459.919632724637
14390891,0x2c6d8310Be7Ba428Fd2cf9D941b248c57aE6b0bf,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,14.664089127564607
14390891,0x2e63E949F7975C6f38F490adD23932E44c14Bd38,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,238.40917402744222
14390891,0x31a48ca6aDDD6FF5e937EB263B13cE5Ed06689b9,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,11.829556122132537
14390891,0x379F29c017eC33E145D1fe721971Cc1B50a31253,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1.4521020124404402
14390891,0x394e8Edc9f642EBA38fB3f685c6E6543E6F07a45,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,0.0012837952007045822
14390891,0x3Ba2eE92cDa1cFD3419FBD1983c5f10430e53484,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,458.6360608072934
14390891,0x3a4AE89C3dDBC3fB2cC008126069CdACCd9A104A,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,647396.2898336529
14390891,0x3ca26C6DC9BC79936C37D7A56fE463803dDf50B0,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,101861.02621489577
14390891,0x414E0899BA15A2e747d93741C8Ae2ACDB5C1E429,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,54491.12150411985
14390891,0x415b918C165E26516b0BCBeD7930ac594ada0069,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,21781.761543838664
14390891,0x4176278Ed9F34a9bfc99E46b16Be74D22BeD712f,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,722610.5928676113
14390891,0x45fd13431AF9f40E6926152Cd2cB252d66ff695A,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,2501.4213399019604
14390891,0x4941e3456495E0b000DfB3723270B8539Bf40CA6,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,643.3796317205669
14390891,0x4A4a10Bf794619c0b8361Be60EF60C8E50397796,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,10401.500975771312
14390891,0x4b1924114F99113336190DA281F12c01453F0165,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,0.36313534149612764
14390891,0x4f18AFFF89c59c357f36059331dbe57157dB5EcA,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,757.6595099223982
14390891,0x5353A05922e5C617000f13307326a9815583d55f,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,782.2355912541916
14390891,0x538590C0821fD57AB9961FE7e63FE6eba252768b,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,72615.39208675378
14390891,0x56B8A86d33da5dA1A99E312DE12e775D91c5D710,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,29047.251761252403
14390891,0x5987f1A632E283403c4CaB7B0Ab1D39bbd43515E,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,4553.375867101489
14390891,0x5E1af805f2c10dCE86bb610BADd6445F92921163,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1028.0718056390572
14390891,0x60Ef05cddF97061e17c4BC270E4Bc8aeDCc70dFd,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,4527.75412025275
14390891,0x60b1F37EB3bC28A17a6E56C861e0C91396aC05Dd,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,7649.745869382355
14390891,0x62d51Fa08B15411D9429133aE5F224abf3867729,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,0.36334035030363154
14390891,0x64e18cb7BE85eC89ed02E27846cBe31fE259bdd0,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,334.499346046495
14390891,0x6Ad792CD9649988703344753de874f4957B6bF2f,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1226.8793827158838
14390891,0x6efE8c8bd7b6359568F4Ed5d361c73B1B9C359B9,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,14535.669247542264
14390891,0x6f65D11A3ce2dCA3b9AEb72e2aE8607b6F4e43f4,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3748.611775057509
14390891,0x6fFE2bAc6b0f35352EeF775ce6CAcCb0D513a3B8,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,6.281979119288518e-09
14390891,0x707919bBB1c507d25dbf864f79958b76924224e5,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,12.705467108273634
14390891,0x72683c6D0732B3149A682CD426976112Bb684ff0,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3393.1415195966397
14390891,0x78D2128fC155976De4605BA9b4826CAA00b3E408,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3229.3481707252713
14390891,0x79B20a2aa5420E199D0FCC6bBBe8301A2e491c33,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,362.57748749826186
14390891,0x7AF3EDC58487baD40A21b93D90f14453282d8Df3,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,36300.34112982406
14390891,0x7a5A81C3ee63eB217C2eDaf1564d8fB77B39A2D3,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,7336.334753091795
14390891,0x7eD9bbF841C1B0C1ADBA737FdF4A89E5BdF41Bf1,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,3630.23486217671
14390891,0x81080a7e991bcDdDBA8C2302A70f45d6Bd369Ab5,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,33.29010592237026
14390891,0x8585988D50FDb3f329fA3405BB60F208EEa31604,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1296.986244379439
14390891,0x877d8044999f2be19e6d5b019e48D9F74c6DA9Ab,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,196.69735791058454
14390891,0x8811cF03DC08447f3f69e568CfE134903b98ee31,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,7545.437202840129
14390891,0x90C0Bf8D71369d21F8ADDF0Da33D21DcB0B1C384,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,98997.38751602524
14390891,0x920B70eFa082fefD0267989De3bB08F87f4bA818,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1995.8486500031063
14390891,0x92cb6F6CF33aDd6512026Df011d5B3824c70dd6e,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1.943503170577672
14390891,0x97FB9d25A5490D14e6598cE97F0e62Bc0806F4DA,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,300.2807891527163
14390891,0x98f8F495CC2913FfcD98602581F4cd8E0D8939a1,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,888.6099826016366
14390891,0x99656ed4A36C3982E12013AE5A0555b47C67261d,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,9.002555574092517
14390891,0x9B9Ec109f4D01134696A9270ba382e69D383232e,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,242.11026890844997
14390891,0x9CBC9496aF2606446a15f85535BCCD1F7d20EAd5,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,179.9132898992944
14390891,0x9b76F74f6533145C1f7A65a269C8d574f7aDC9E1,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,950.7925602281118
14390891,0xA0Ff14bc3aC4B995E85cB9c8C07A9688609A42a2,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1616.4625460050788
14390891,0xA253A5A36A916a6243b6A1DBed2Ee644263c3397,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1212304.800331594
14390891,0xA6920aEAdE73E0163b666FDD63e3b9BB3432232f,0xb599c3590F42f8F995ECfa0f85D2980B76862fc1,1.0895794334853823
