height,user_address,token_address,amount
8312482,0x8B9DBC110Bd923179bCAe90fFeFb3B56751c79F6,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,5355923.252530911
8312482,0xDe93A283495fA2834047B53871A8E4e09f96d841,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,188.5123057469066
8312482,0x510B0068C0756bBEFCBaffB6567e467d661291FE,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,153.5732413916339
8312482,0x7ca5F6bbe07FeCCFb356fFb4Afa47BF2e366984f,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,150.8572209747019
8312482,0x85447407829Fa2DEb31E10beEc8F6F40981d7F44,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,107.14675225278404
8312482,0x20733C10Cec67f61698955F211152487647D7074,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,60.4351121781803
8312482,0x51B10945701359Fce439862d711F0776Adb1d012,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,53.512291807875
8312482,0x455418f109c652727b13141cD6e3594a70Cdf69A,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,22.5031899636606
8312482,0xb8b0CC3793BBbfdb997FeC45828F172e5423D3E2,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,10.710801197175781
8312482,0x2b0B8Aadb9b16465a0cF526b63adEA97a4F45e54,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,10.710773090554149
8312482,0x657d54c9aC70b83A6D746adDF6C6Ad43E470Fa0A,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,1.168400791633087
8312482,0x6a97B6c144f7f505233B5D925362d3e6ae5BA44A,0xFB21B70922B9f6e3C6274BcD6CB1aa8A0fe20B80,1.0717396940102206
